measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,4846,Chhattisgarh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.1991705239996621,0.2318163309267449,0.165704706430338
1,Deaths,4846,Chhattisgarh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,238.00787356584,288.53829054624003,195.44054298390998
1,Deaths,4846,Chhattisgarh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,50609.4252642094,62028.21175878366,40183.10769231665
1,Deaths,4846,Chhattisgarh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.2046718142291039,0.2380678906056957,0.1698704842756992
1,Deaths,4846,Chhattisgarh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,238.93816737322,292.84875624863,189.71324138219
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,8938.84607859768,11080.220223548667,6865.304033105263
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.1542847206178019,0.1906042082485466,0.1187210055178526
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,36.6720505491,45.457142069599996,28.1652435139
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,8508.19250039153,10461.97309906632,6467.320675873635
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.1563173750862051,0.1921947544907126,0.1183326996745888
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,34.90078391317,42.91523286751,26.529084925550002
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,8074.197884616263,9887.101670432365,6115.840220822511
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.158081799223674,0.1883979904141602,0.1216628457485611
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,33.14334466634,40.58503681692,25.104586642490002
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,7599.3110833729825,9460.394424169146,5719.228369862793
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.1603494044124412,0.1940022120167378,0.1209348527734511
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,31.24254701919,38.89389635119,23.51308681781
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2019,7006.025941175964,8655.724829758376,5285.925356585051
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2019,0.1614110317476763,0.1953027853809233,0.1212979381158096
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2019,28.87806507694,35.67794167772,21.78800046145
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2020,6007.206712246498,7492.80673081267,4682.126174952306
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2020,0.1505090951419897,0.1824447300873433,0.1166850741257144
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2020,24.85833203623,31.005871201019996,19.37503613039
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2021,5122.104004618486,6343.687524365717,3951.0922701566665
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2021,0.1432231565496012,0.1731115455079283,0.1096100414554247
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2021,21.31387788194,26.39707844542,16.441114446420002
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2022,5430.397982775518,6896.857607199321,4105.959438260797
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2022,0.147078689955077,0.18089580381564,0.1117857438466446
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2022,22.75970784604,28.905885847309996,17.20876398726
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2023,5178.780091301094,6730.782576512018,3730.315643433349
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2023,0.1479409012425228,0.1822757282994548,0.1150068935847796
1,Deaths,4851,Gujarat,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2023,21.90158492875,28.465160450440003,15.775882241640002
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2015,73526.34180310147,84192.91962828653,61516.50165776392
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2015,0.2098734383979213,0.2390344364152566,0.1763809669556377
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2015,177.94338378587,203.75790012222998,148.87799658203
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2016,76378.45728468765,87384.82148162299,64361.95522833031
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2016,0.2104067973864436,0.2382188092139222,0.178003669728965
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2016,180.73174090775,206.77572546956,152.29750154924
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2017,78568.2989288854,90715.94524563816,66128.71263617094
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2017,0.209524397558048,0.2370707860919075,0.1780738846265694
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2017,181.91431258862,210.04055128041,153.11212620841
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2018,79784.93776364444,91718.63185865128,67350.64936008799
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2018,0.2092965136579313,0.2371570980340202,0.1778040080726313
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2018,180.88857094189999,207.94466613243,152.69752733086
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2019,81498.13250793453,93723.95236280744,69137.21280574122
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2019,0.2078774959859427,0.2360021900982046,0.1771739367491535
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2019,181.05659960842002,208.21753326703,153.59552755141
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2020,82831.82396295373,96361.39796402935,68884.5084571114
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2020,0.1804261270584171,0.2076673339529218,0.1530435460069765
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2020,180.52687454185,210.01375037582,150.12955674712
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2021,110942.1548741493,128743.54971017152,92018.85570910548
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2021,0.180180224300897,0.2064846195981609,0.1512034368265379
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2021,237.51975868814998,275.63135847239005,197.0062365165
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2022,85443.09981964389,99276.93971977406,68595.68824929492
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.2001893840750598,0.2285746393413471,0.1683480060646829
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,179.72794821775,208.82716941257002,144.28973587866
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,88507.85516274977,105163.90655352772,71351.3120819193
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.2047621244356479,0.2357221123272562,0.1731341643939711
1,Deaths,4851,Gujarat,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,182.90365610208,217.32379530889,147.44923852766
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,4062.7112996605583,4910.506663591101,3119.8535133600485
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.1706278871707866,0.2035607758038365,0.1307464384438407
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,38.97736595881,47.11105494648,29.93165478883
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,3861.841283025006,4705.7189771802905,2967.265537956772
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.1716068740770818,0.203793879474764,0.1328395709051488
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,37.413392311850004,45.58885187138,28.746771689710002
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,3661.127000844096,4473.529469839632,2797.2009825848804
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.1717538276312268,0.2048483688063366,0.1338944916724741
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,35.843713815230004,43.79741812397,27.38557593887
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,3498.1119870089724,4269.595734025573,2664.070381269455
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.1719381148921999,0.2056932824848948,0.1349910804643985
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,34.63249594821,42.27044688915,26.375200973469997
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2019,3296.600675352252,4079.976076929994,2517.5939829829194
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2019,0.1706886072319758,0.2056298019617572,0.1323026682239013
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2019,33.0241239033,40.87168837112,25.220323545350002
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2020,2881.0061962518,3502.247236572105,2263.018204020296
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2020,0.1572091075133429,0.1891372807574105,0.1239169246014254
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2020,29.22378288875,35.52540532452,22.9551580811
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2021,2576.374214015522,3155.936445658227,2039.7172938989456
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2021,0.146120358006073,0.1770407866074383,0.1167807078451451
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2021,26.48626587873,32.44442183179,20.96919549565
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2022,2556.4601672471367,3192.5939170802385,1991.6605328711105
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2022,0.1569699750341658,0.1931777922882525,0.1249487396662936
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2022,26.658609960730004,33.29217372085,20.76891398514
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2023,2472.424626525432,3102.903849929866,1871.098162050328
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2023,0.1596497007567122,0.1968054475177886,0.1244016487318827
1,Deaths,4852,Haryana,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2023,26.17429139621,32.84885155695,19.808356541589998
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2015,36029.67172057969,42152.24024159809,30343.996998451323
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2015,0.2316621985000288,0.2635447237939767,0.1959232627067871
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2015,208.20741845914,243.58837324514002,175.35117526954
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2016,38198.53729873596,44692.60995079365,32282.95058696088
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2016,0.2341778685782278,0.2658247632594269,0.1988894509428022
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2016,216.00337199153,252.72576216662998,182.55217811312
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2017,39219.167712511895,45507.478293606655,33046.24919011672
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2017,0.2318517466197688,0.2625354288029678,0.1976497675093291
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2017,217.18331633097,252.00598661639,182.99965068151002
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2018,40683.73132343755,46068.15344462782,34074.277657106184
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2018,0.2332583121607385,0.2659492795873305,0.201475972806512
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2018,220.80955191216998,250.03331770774,184.93696955623
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2019,40828.41113365622,46631.55196347142,34818.01174435086
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2019,0.2290481548132278,0.2604692226554576,0.1957898348590965
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2019,217.37978902513,248.27703665837,185.37904946838
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2020,39831.346409074,45584.43511695386,34350.45906224681
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2020,0.1953220126438602,0.2249830024725937,0.1675482698071189
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2020,208.35186306897,238.44541648234,179.68215458725
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2021,43613.50219535219,50613.73040101414,37031.80974694323
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2021,0.1737399707893119,0.198879032450173,0.1479691645061113
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2021,224.59665043592997,260.64575743579,190.70287892703
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2022,40113.21160740881,47631.78719564136,32748.346687209192
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.2156086781077324,0.2451660508012463,0.184465675752063
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,203.37450596261002,241.49378224407,166.03454477261
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,41416.14919816598,48786.62080823672,33488.97443663966
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.2228307541961251,0.2568589064779935,0.1905989850152949
1,Deaths,4852,Haryana,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,206.53059385854,243.28504612212,167.00002081359
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,568.8295218075268,700.0900146321338,417.95455344881714
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.1538891669316367,0.1872868344510779,0.1137067544590957
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,23.61719647237,29.066992464410003,17.35302832728
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,513.7652377188631,647.4821940185569,374.069428678109
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.1519003218797278,0.1877234136864254,0.1130025911023509
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,21.58007951074,27.196696473179998,15.71232816228
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,462.5399151798944,590.3575449177412,340.9525878780015
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.1472422052329582,0.18410560710841,0.1094509094407345
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,19.678636165609998,25.11660281155,14.50573605948
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,419.9439329069925,532.4551522712044,304.74013142526326
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.1450422333177244,0.1789577202005985,0.1092740495302908
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,18.11827078296,22.972511025110002,13.14786043312
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2019,377.1324790838818,484.9836992929893,278.81554648554413
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2019,0.1407619942593522,0.173775793594246,0.1036904248639268
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2019,16.52309980519,21.24832654768,12.21559361053
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2020,319.85173793444096,407.3216154064545,233.4066797642081
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2020,0.1273455567269028,0.158944989088474,0.0942788436958244
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2020,14.25362007024,18.151558562399998,10.401350815539999
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2021,274.55624679443144,345.2814533204255,196.3977939816692
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2021,0.1123808152222543,0.1394996805901213,0.0821531965792643
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2021,12.46870908428,15.680626625379999,8.91921777976
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2022,284.6864772569854,360.56495959213095,204.74469021232065
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2022,0.1216280597547548,0.1498201370667612,0.0895512905432291
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2022,13.20055407364,16.71894391337,9.493753902469999
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2023,268.90064949388403,355.4873864989452,191.30541615025024
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2023,0.1206965275021512,0.1534686357660139,0.0866540733397961
1,Deaths,4853,Himachal Pradesh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2023,12.75399379561,16.86081432067,9.07364149265
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2015,9067.28105163292,10481.660796383245,7714.732121224443
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2015,0.2392411380898648,0.2763282910923215,0.2044659405875744
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2015,180.78407222997,208.98407270194,153.81685878008
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2016,9265.22206906643,10766.389502021724,7835.561311930265
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2016,0.2391376473838646,0.2748304076394803,0.2044185771112084
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2016,181.50881148881,210.91718557529,153.50127719275002
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2017,9481.403027413033,11031.143864775317,7981.141240317292
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2017,0.2352176374280641,0.2706924606365002,0.2000550721850889
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2017,182.62755382244998,212.47813367524,153.73002257328
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2018,9691.201070612651,11276.079444323706,8157.876747396967
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2018,0.2323968944093123,0.2695217017721449,0.1976425506340517
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2018,183.67068282862002,213.70779494494,154.61063924983
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2019,9723.76711350863,11379.15366538116,8233.620269686504
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2019,0.2294324589325141,0.2673072497815161,0.1951177359767964
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2019,181.46248610201,212.35489185958,153.65374204423
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2020,8918.914726370002,10572.70822398394,7576.979364615921
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2020,0.1941705667132538,0.2274279173911995,0.1650211006124686
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2020,164.04698988362,194.46547167161,139.36456343735
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2021,9123.936396357589,10865.380133404436,7424.085610582035
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2021,0.1548191954381174,0.1834512356907567,0.1261423290018838
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2021,165.70946459163,197.33766723865,134.83667554972
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2022,9548.178739811689,11316.047185135823,7751.958845358341
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2022,0.2025007435098857,0.2399386082695574,0.1690984434983677
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2022,171.32435441491,203.0454740482,139.09452062249
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,1,Number,2023,9873.99335190343,11942.281319747006,7993.122757809787
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,2,Percent,2023,0.2105562850065603,0.2495148221581878,0.1741651926933916
1,Deaths,4853,Himachal Pradesh,3,Both,37,20+ years,294,All causes,85,Air pollution,3,Rate,2023,174.95438899485,211.60177620519,141.6277952004
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2015,1249.6279866239386,1549.2790545728503,879.2708885449417
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2015,0.1594033540493155,0.1956485877258965,0.1155770216472033
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2015,23.54110501937,29.186078831790002,16.564136326390003
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2016,1162.744448815521,1422.561941821971,832.4225203471365
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2016,0.1570413269467846,0.1933389502003215,0.1124378199374152
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2016,22.02785063562,26.950016408409997,15.76999912802
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2017,1077.010961503827,1318.796045124683,774.0897743113558
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2017,0.1606470475988573,0.1977680221018583,0.116087901797181
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2017,20.56140548479,25.17736699512,14.778283880250001
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2018,1004.1195083366594,1268.5765803834204,723.271342281537
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2018,0.1556776567307879,0.1925366207096588,0.1124063138159745
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,3,Rate,2018,19.36220968355,24.461675672170003,13.94667793135
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,1,Number,2019,920.2444933567924,1146.6082824523874,656.2111746662893
1,Deaths,4854,Jammu & Kashmir and Ladakh,3,Both,158,<20 years,294,All causes,85,Air pollution,2,Percent,2019,0.1558924320398931,0.1911205302183054,0.1129087694673051
