City,Year,Month_Num,Month,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI
Chennai,2015,4,April,261.0233333333333,286.7966666666667,108.39333333333335,67.38000000000001,131.53333333333333,27.253333333333334,5.006666666666666,48.833333333333336,113.32,8.018666666666666,12.761333333333335,5.691,274.2566666666667
Chennai,2015,5,May,265.1225806451613,283.9258064516129,96.15806451612903,71.34516129032258,120.53870967741935,19.55483870967742,5.098709677419355,54.170967741935485,110.42258064516129,11.292903225806452,13.537741935483872,5.522258064516129,251.84193548387097
Chennai,2015,6,June,253.38666666666668,304.2933333333333,101.06333333333333,72.58,119.40333333333334,30.773333333333333,5.363666666666666,42.50666666666667,120.59666666666666,10.317333333333332,14.525,4.845,221.70333333333335
Chennai,2015,7,July,235.03870967741935,349.2451612903226,101.45161290322581,79.7290322580645,127.8258064516129,28.932258064516127,5.143548387096774,60.093548387096774,62.45483870967742,10.32258064516129,13.258064516129032,3.608709677419355,231.7
Chennai,2015,8,August,277.341935483871,338.11290322580646,99.59032258064516,89.4,109.97096774193548,27.125806451612902,5.477096774193548,55.88709677419355,79.49354838709678,8.371935483870967,11.899032258064516,4.8993548387096775,230.73225806451612
Chennai,2015,9,September,268.34333333333336,289.55,113.33999999999999,60.60666666666667,122.45666666666666,26.596666666666668,5.479,52.85666666666667,102.61999999999999,10.631666666666666,13.857666666666667,4.410666666666667,224.02666666666667
Chennai,2015,10,October,174.2225806451613,323.1967741935484,94.27741935483871,72.74516129032257,144.86774193548385,23.42258064516129,4.539032258064516,57.987096774193546,111.85483870967742,8.793870967741936,14.510967741935483,5.0,234.6483870967742
Chennai,2015,11,November,225.92666666666668,318.2066666666667,97.88000000000001,75.16000000000001,126.11999999999999,23.113333333333333,4.956,49.1,94.46333333333334,10.241333333333333,12.667,4.676333333333333,250.94
Chennai,2015,12,December,242.69354838709677,347.7516129032258,99.64193548387097,78.31612903225808,130.93870967741935,18.41290322580645,5.169677419354838,45.567741935483866,102.74193548387096,10.500322580645161,13.34451612903226,5.85258064516129,291.3258064516129
Chennai,2016,1,January,262.9935483870968,284.5064516129033,92.04193548387097,79.93870967741935,132.24516129032259,28.451612903225808,4.542258064516129,48.541935483870965,105.28709677419356,9.532903225806452,13.530645161290321,4.029677419354838,223.92580645161289
Chennai,2016,2,February,285.0241379310345,245.67241379310346,108.72758620689655,77.92068965517241,136.0,22.74137931034483,4.920344827586207,56.841379310344834,97.73103448275862,8.864137931034483,15.379310344827585,4.747241379310345,243.74827586206897
Chennai,2016,3,March,202.89999999999998,356.76129032258063,101.00322580645161,63.31935483870968,120.04838709677419,25.106451612903225,4.7296774193548385,55.690322580645166,103.18709677419355,10.91,15.436774193548388,4.044838709677419,268.31612903225806
Chennai,2016,4,April,239.13,288.0366666666667,93.14666666666668,85.53333333333333,139.44666666666666,29.45,4.3053333333333335,46.09,100.13000000000001,10.209,13.349,4.852333333333333,241.79
Chennai,2016,5,May,253.8741935483871,303.76774193548385,96.95161290322581,65.11612903225806,131.70645161290324,25.751612903225805,5.35,47.45483870967742,98.99354838709678,8.960645161290321,15.059032258064516,5.381290322580645,241.31935483870967
Chennai,2016,6,June,259.59333333333336,306.4,106.68,90.83333333333333,111.26666666666667,30.42,5.449333333333333,55.8,96.95,11.816333333333334,16.750333333333334,4.727333333333333,263.53
Chennai,2016,7,July,251.50967741935486,275.6064516129032,89.55806451612904,68.78709677419356,88.26451612903226,28.080645161290324,4.429354838709678,44.91612903225807,105.83225806451614,10.024193548387096,18.74774193548387,4.800322580645162,271.85806451612905
Chennai,2016,8,August,244.2516129032258,313.0806451612903,95.60645161290323,72.70967741935483,106.46451612903226,27.061290322580643,4.775806451612904,51.13870967741936,91.10967741935484,9.097741935483873,17.753548387096775,5.270967741935484,261.26129032258063
Chennai,2016,9,September,301.67333333333335,300.31,94.86666666666666,81.50333333333333,128.72333333333333,23.009999999999998,5.698666666666667,44.82,99.25,9.772333333333334,15.425666666666666,5.2540000000000004,270.43
Chennai,2016,10,October,238.41290322580645,324.5451612903226,109.52580645161291,69.59677419354838,141.3548387096774,19.416129032258063,5.759032258064516,43.78064516129032,103.28064516129034,10.09483870967742,13.88,5.220322580645161,275.15161290322584
Chennai,2016,11,November,224.09,317.3933333333333,111.83666666666666,81.59333333333333,115.38333333333334,26.273333333333333,5.044,45.43666666666666,88.51666666666667,10.286,14.668000000000001,4.686000000000001,216.02
Chennai,2016,12,December,252.41935483870967,334.3645161290322,114.98387096774194,73.30645161290323,133.71935483870968,26.783870967741933,6.0038709677419355,53.851612903225806,92.1,10.581290322580644,15.233870967741936,5.083870967741936,311.6064516129032
Chennai,2017,1,January,282.88709677419354,304.13870967741934,90.81935483870969,81.96129032258065,120.66774193548386,26.87741935483871,5.218064516129032,48.07096774193548,82.48709677419355,10.406129032258063,13.160645161290324,5.08,254.0225806451613
Chennai,2017,2,February,192.32500000000002,276.9892857142857,94.62857142857142,75.78928571428571,135.06785714285715,23.157142857142855,6.071071428571429,49.70357142857143,116.84285714285714,9.066428571428572,15.044285714285715,5.180357142857143,272.6535714285714
Chennai,2017,3,March,190.40967741935484,351.06129032258065,97.29677419354839,78.9258064516129,132.3967741935484,25.66774193548387,5.178387096774194,47.10645161290322,103.12258064516129,11.81516129032258,17.82032258064516,4.846129032258064,232.42580645161289
Chennai,2017,4,April,249.34,256.80333333333334,95.62666666666668,52.336666666666666,139.98333333333332,24.65666666666667,5.689666666666667,55.85666666666667,100.77666666666667,9.285,13.467666666666666,4.760666666666666,258.93666666666667
Chennai,2017,5,May,254.2483870967742,302.53548387096777,96.13225806451612,64.52580645161291,109.80000000000001,24.80322580645161,5.073548387096774,50.20645161290322,105.07096774193548,11.786451612903226,16.463225806451614,5.32774193548387,294.1064516129032
Chennai,2017,6,June,296.04,340.82,95.85333333333332,67.41,144.66666666666666,24.816666666666666,4.985,50.37,97.42666666666668,10.996,14.889000000000001,5.1353333333333335,255.23333333333332
Chennai,2017,7,July,196.03548387096774,338.5870967741936,101.46129032258065,83.65806451612903,143.80645161290323,25.396774193548385,5.0361290322580645,55.229032258064514,81.1258064516129,11.016774193548386,17.44451612903226,5.5851612903225805,249.73870967741934
Chennai,2017,8,August,262.31612903225806,279.841935483871,99.8741935483871,66.9,134.00322580645164,23.258064516129032,5.215483870967742,49.75806451612903,103.87096774193549,9.127096774193548,14.319032258064516,4.981290322580644,234.19354838709677
Chennai,2017,9,September,281.93,302.18,101.45,74.93333333333334,121.47,26.03666666666667,5.434666666666667,52.5,84.86999999999999,9.870333333333333,13.933,4.753333333333333,246.56666666666666
Chennai,2017,10,October,292.34838709677416,297.9774193548387,93.83548387096775,74.10645161290323,109.53870967741935,27.648387096774194,5.944193548387097,55.770967741935486,88.6516129032258,9.908387096774195,16.283548387096776,4.31741935483871,275.39677419354837
Chennai,2017,11,November,284.53333333333336,308.2966666666667,98.02666666666666,65.22666666666666,123.36999999999999,22.773333333333333,4.923666666666667,48.516666666666666,101.54333333333334,11.086,15.687000000000001,5.006,287.8666666666667
Chennai,2017,12,December,241.99032258064514,266.1225806451613,106.1032258064516,68.30322580645162,122.73225806451612,24.274193548387096,5.5438709677419356,46.403225806451616,96.25161290322582,10.005806451612903,14.538387096774194,4.93741935483871,256.65483870967745
Chennai,2018,1,January,210.80967741935484,331.7064516129032,118.49677419354839,78.23870967741935,146.18064516129033,27.241935483870968,4.409032258064516,47.064516129032256,97.86774193548388,10.44774193548387,15.426774193548388,5.251935483870968,250.60645161290324
Chennai,2018,2,February,225.93214285714288,312.20714285714286,107.5,81.09642857142856,143.275,23.7,4.1310714285714285,45.50714285714286,93.625,10.928214285714287,14.026071428571429,5.573928571428572,252.70000000000002
Chennai,2018,3,March,258.8483870967742,274.56129032258065,101.56451612903226,57.596774193548384,140.458064516129,27.64516129032258,5.163225806451613,48.561290322580646,102.52580645161291,9.463870967741935,16.56935483870968,4.119677419354839,280.39032258064515
Chennai,2018,4,April,242.91,296.10333333333335,102.29333333333334,82.20333333333333,133.62,28.673333333333332,4.491,48.96666666666667,87.33666666666666,9.133333333333333,17.245333333333335,5.701333333333333,270.55
Chennai,2018,5,May,322.89032258064515,248.3483870967742,114.24838709677418,71.49032258064516,119.02580645161291,24.861290322580647,4.85258064516129,58.52903225806452,105.7290322580645,8.908387096774193,15.02774193548387,5.775161290322581,255.5
Chennai,2018,6,June,270.02000000000004,212.2,95.23666666666666,72.44333333333334,148.6,21.16,4.4943333333333335,56.2,132.22666666666666,10.648666666666665,13.322000000000001,4.562666666666667,256.8933333333333
Chennai,2018,7,July,224.41935483870967,326.64516129032256,101.80967741935484,71.30322580645162,149.27096774193546,24.906451612903226,4.7858064516129035,52.60967741935484,98.07096774193548,10.547096774193548,15.969032258064518,6.098709677419355,204.19354838709677
Chennai,2018,8,August,232.2774193548387,310.6548387096774,96.85483870967742,89.1258064516129,146.79032258064515,28.638709677419353,4.771290322580645,49.12580645161291,102.54516129032258,8.13258064516129,17.466129032258067,3.443548387096774,264.3709677419355
Chennai,2018,9,September,215.80333333333334,318.83,92.20666666666666,89.98666666666666,119.08666666666666,26.06,5.555000000000001,45.79666666666667,93.41000000000001,9.776333333333334,15.180666666666667,5.590333333333334,252.67000000000002
Chennai,2018,10,October,253.91612903225806,284.11290322580646,103.3741935483871,81.46774193548387,131.89032258064515,23.387096774193548,4.333870967741936,44.9483870967742,97.18387096774192,8.787096774193548,17.948387096774194,5.379354838709677,189.68387096774194
Chennai,2018,11,November,215.06,286.29,99.77333333333333,60.776666666666664,136.44,28.553333333333335,4.532,49.84666666666667,84.9,9.950999999999999,16.746,6.034666666666666,229.11333333333332
Chennai,2018,12,December,256.4225806451613,337.2645161290323,81.73225806451612,66.34516129032258,106.33225806451613,24.23548387096774,5.075483870967742,49.20967741935484,92.69999999999999,10.401612903225805,15.536451612903226,4.416129032258064,262.36129032258066
Chennai,2019,1,January,248.5193548387097,268.7645161290323,97.68387096774192,56.49354838709677,130.6516129032258,24.94516129032258,4.708387096774194,52.65806451612904,114.51290322580645,10.59,16.850645161290323,5.4077419354838705,262.8741935483871
Chennai,2019,2,February,299.86785714285713,297.05357142857144,99.46071428571429,77.73571428571428,160.49642857142857,27.325,5.006428571428572,54.353571428571435,90.29642857142858,9.291428571428572,16.569285714285716,5.7325,199.3642857142857
Chennai,2019,3,March,276.7645161290323,327.99032258064517,113.09677419354838,73.6774193548387,131.0483870967742,22.91290322580645,4.710967741935484,50.983870967741936,87.81290322580645,9.524516129032257,13.97709677419355,4.864193548387097,219.40645161290323
Chennai,2019,4,April,314.2366666666667,301.51,117.20333333333333,71.56333333333333,131.03333333333333,27.94333333333333,4.447666666666667,43.126666666666665,106.36333333333333,9.758333333333333,16.234333333333336,5.433333333333334,282.40333333333336
Chennai,2019,5,May,262.9451612903226,313.45806451612907,98.7709677419355,81.40645161290323,97.59677419354838,21.612903225806452,4.543548387096774,54.770967741935486,91.28064516129032,10.39258064516129,14.83290322580645,4.26741935483871,282.64838709677423
Chennai,2019,6,June,279.43333333333334,265.96,92.27333333333333,79.38333333333334,127.89,24.220000000000002,4.468333333333334,50.54666666666667,123.22,9.164666666666667,13.264333333333333,4.042,250.17999999999998
Chennai,2019,7,July,270.30967741935484,238.52903225806455,106.83225806451613,76.04193548387097,151.08709677419355,25.14516129032258,4.919354838709677,49.26451612903226,103.4741935483871,12.457096774193548,14.449032258064516,4.746451612903226,267.06774193548387
Chennai,2019,8,August,260.64838709677423,278.5225806451613,87.63225806451612,72.83548387096775,112.29354838709678,25.19677419354839,5.29741935483871,46.78064516129032,103.38064516129033,11.836774193548386,15.856129032258066,4.515806451612904,250.05483870967743
Chennai,2019,9,September,233.17666666666668,342.2366666666667,116.93,71.54333333333334,132.67,27.746666666666666,4.935999999999999,46.440000000000005,115.83666666666666,10.086666666666668,13.939666666666666,4.67,232.85666666666665
Chennai,2019,10,October,259.43548387096774,329.14838709677423,107.16451612903225,78.04193548387097,131.60967741935485,27.97741935483871,5.6816129032258065,52.78709677419355,101.9258064516129,10.623870967741935,16.458387096774196,5.619677419354839,230.8483870967742
Chennai,2019,11,November,216.33333333333334,332.82666666666665,102.50999999999999,65.5,116.77,24.246666666666666,5.387333333333333,40.32,78.53999999999999,9.779333333333334,18.778333333333332,4.899333333333333,206.57000000000002
Chennai,2019,12,December,214.56451612903226,300.93225806451613,103.13548387096773,73.26129032258065,163.56129032258065,26.51290322580645,5.606129032258064,42.45483870967742,95.25483870967743,9.63483870967742,14.23483870967742,5.006774193548387,263.97419354838706
Chennai,2020,1,January,282.658064516129,280.9548387096774,103.46129032258065,82.51290322580645,93.8258064516129,18.796774193548387,3.4374193548387098,50.55806451612903,76.25483870967743,9.686129032258064,17.186451612903223,5.583870967741936,296.80645161290323
Chennai,2020,2,February,227.9344827586207,278.5448275862069,87.60344827586206,84.85172413793103,154.13103448275862,24.344827586206897,5.47,58.179310344827584,109.48620689655172,10.026206896551724,13.305172413793104,5.4303448275862065,258.24827586206897
Chennai,2020,3,March,250.31935483870967,295.7548387096774,73.18064516129031,61.50645161290323,118.46129032258065,27.741935483870968,4.8022580645161295,46.46451612903226,88.03870967741935,9.050967741935484,13.167741935483871,5.2545161290322575,199.39032258064518
Chennai,2020,4,April,249.09333333333333,340.51666666666665,109.99333333333334,69.77666666666667,127.03,25.883333333333333,4.792333333333334,60.99333333333333,110.69000000000001,9.003666666666668,16.222666666666665,4.302333333333333,262.3
Chennai,2020,5,May,226.1451612903226,321.1258064516129,85.51612903225806,74.2709677419355,115.16774193548386,23.761290322580646,4.0358064516129035,44.63548387096775,101.99677419354839,9.843870967741937,14.41,5.932903225806452,235.8709677419355
Chennai,2020,6,June,247.94666666666666,298.4533333333333,104.99333333333334,76.77666666666667,123.30666666666666,27.366666666666667,4.933000000000001,38.169999999999995,94.79333333333334,9.930666666666667,15.464666666666666,5.4816666666666665,229.48333333333332
Chennai,2020,7,July,276.0870967741936,282.9612903225806,108.63225806451612,84.60967741935484,126.76129032258065,27.72258064516129,4.675483870967742,49.038709677419355,88.24838709677418,10.058709677419355,15.985806451612904,4.730322580645161,230.4741935483871
Chennai,2020,8,August,278.6645161290323,299.61290322580646,89.69677419354838,86.58064516129032,128.06451612903226,23.280645161290323,4.470645161290323,44.225806451612904,92.54516129032258,8.55516129032258,13.59032258064516,5.714838709677419,241.84516129032258
Chennai,2020,9,September,254.67666666666668,250.34333333333333,112.08999999999999,78.45666666666666,117.88666666666667,26.203333333333333,5.007000000000001,49.78666666666666,101.89333333333335,8.473333333333334,10.995666666666667,4.901666666666667,235.89
Chennai,2020,10,October,269.56451612903226,296.76129032258063,103.0741935483871,82.88709677419355,141.23548387096776,21.63225806451613,3.91258064516129,59.535483870967745,106.89032258064516,8.64516129032258,14.60741935483871,4.448709677419354,266.4129032258064
Chennai,2020,11,November,270.50666666666666,283.7133333333333,116.76,77.14333333333335,134.1,25.533333333333335,5.059333333333333,52.809999999999995,84.19,9.071333333333333,13.216666666666667,4.9623333333333335,198.71
Chennai,2020,12,December,267.0774193548387,307.80967741935484,105.97096774193548,63.061290322580646,131.56774193548387,25.27741935483871,4.212580645161291,48.74193548387097,116.7290322580645,9.61774193548387,13.568064516129033,5.611612903225807,221.6225806451613
Chennai,2021,1,January,271.9129032258064,319.60967741935485,81.29032258064517,84.07741935483871,130.7483870967742,20.364516129032257,5.3019354838709685,48.016129032258064,101.75483870967743,9.305483870967743,15.664193548387097,4.845806451612903,281.13870967741934
Chennai,2021,2,February,258.3178571428571,297.8964285714286,80.45,78.47500000000001,136.09285714285713,24.37142857142857,4.900714285714286,50.660714285714285,98.58928571428571,9.887857142857143,14.240357142857144,4.3496428571428565,257.03214285714284
Chennai,2021,3,March,239.1225806451613,265.758064516129,91.9258064516129,76.68709677419355,120.57741935483871,27.541935483870965,5.344516129032258,50.73225806451613,105.75161290322582,9.97483870967742,15.711290322580645,4.756774193548387,307.39677419354837
Chennai,2021,4,April,245.04,288.89666666666665,106.64666666666668,72.77666666666667,141.7133333333333,27.003333333333334,5.198333333333333,53.233333333333334,87.83333333333333,10.421,15.923666666666666,5.473,257.7133333333333
Chennai,2021,5,May,269.916129032258,276.1741935483871,91.66451612903225,79.88709677419355,103.7709677419355,21.758064516129032,5.63,59.39354838709678,95.87096774193549,10.058387096774194,14.955806451612903,5.281290322580645,259.9193548387097
Chennai,2021,6,June,230.75333333333336,335.93999999999994,86.64,72.78999999999999,95.30666666666666,23.39333333333333,4.816,56.18333333333333,117.09,11.879999999999999,16.960666666666665,5.077333333333333,218.01333333333335
Chennai,2021,7,July,240.10000000000002,246.06129032258067,118.48709677419355,71.96129032258065,131.21290322580646,25.75483870967742,5.117741935483871,48.516129032258064,97.9258064516129,10.22258064516129,15.893225806451612,4.6567741935483875,216.5258064516129
Chennai,2021,8,August,253.16129032258064,276.06774193548387,99.49032258064516,61.438709677419354,117.86129032258064,25.596774193548388,5.090645161290323,58.24516129032258,99.93225806451613,10.411935483870968,13.330322580645161,4.643548387096774,249.76774193548388
Chennai,2021,9,September,251.51333333333332,237.04666666666665,108.62666666666668,85.78,113.04333333333334,23.846666666666668,4.750333333333333,46.82333333333334,97.52666666666667,11.050666666666666,17.4,3.433,240.62333333333333
Chennai,2021,10,October,221.03548387096777,295.2483870967742,88.30000000000001,66.1258064516129,124.30967741935484,23.61935483870968,4.878064516129032,43.58709677419355,100.60967741935484,9.572258064516129,16.385483870967743,5.413870967741935,236.66451612903228
Chennai,2021,11,November,234.73666666666668,310.75333333333333,120.5,75.37666666666668,126.83666666666666,23.533333333333335,5.834666666666666,47.07,101.89666666666668,9.791,15.560666666666666,5.927333333333333,278.22666666666663
Chennai,2021,12,December,198.47096774193548,291.2838709677419,92.88387096774194,75.08709677419354,108.53548387096774,27.345161290322583,5.161290322580645,43.84516129032258,88.26451612903226,10.974516129032258,15.337741935483871,5.339677419354839,255.17419354838708
Chennai,2022,1,January,226.7741935483871,311.14838709677423,92.97096774193548,82.2709677419355,117.52903225806452,25.261290322580646,5.24483870967742,56.42903225806452,116.96774193548387,9.423870967741935,15.601290322580645,5.433870967741935,250.82258064516128
Chennai,2022,2,February,215.46428571428572,345.19642857142856,111.76785714285714,77.57857142857142,147.28214285714284,25.303571428571427,5.711785714285715,48.24285714285714,89.14642857142857,9.193928571428572,15.341785714285715,5.365714285714286,207.60357142857143
Chennai,2022,3,March,277.51612903225805,293.341935483871,106.19677419354838,78.95806451612903,115.83548387096775,24.34193548387097,5.170645161290322,42.20322580645161,101.64516129032258,9.278709677419354,17.041290322580643,4.346129032258064,246.68387096774194
Chennai,2022,4,April,255.64666666666665,325.5066666666667,106.71000000000001,70.63000000000001,136.09333333333333,24.756666666666668,4.937,44.876666666666665,112.70333333333333,10.239666666666666,17.253666666666668,4.807,232.39333333333335
Chennai,2022,5,May,272.0387096774194,297.0741935483871,97.88387096774194,77.00645161290322,121.60967741935484,23.509677419354837,5.7619354838709675,47.99032258064516,102.94516129032259,9.903225806451612,13.836129032258064,5.051935483870968,250.65483870967742
Chennai,2022,6,June,276.03333333333336,277.1066666666667,87.98,80.24666666666667,135.30666666666667,27.779999999999998,4.822333333333333,56.71333333333334,97.60333333333332,9.009666666666668,13.785,5.3516666666666675,220.02
Chennai,2022,7,July,279.09032258064514,288.4516129032258,91.11935483870967,77.22258064516129,142.48709677419356,29.02258064516129,4.329354838709678,55.190322580645166,93.11935483870967,12.504838709677419,16.708064516129035,4.529354838709677,235.55483870967743
Chennai,2022,8,August,245.96451612903223,262.89032258064515,108.33548387096775,70.0516129032258,122.16774193548386,25.809677419354838,4.685806451612903,46.26451612903226,121.16451612903225,9.23258064516129,14.81516129032258,4.260645161290323,272.50967741935483
Chennai,2022,9,September,233.16666666666666,304.3366666666667,116.39666666666668,81.14,159.97666666666666,30.0,5.464333333333333,51.50666666666667,107.53,10.442,14.556000000000001,4.718,240.71666666666667
Chennai,2022,10,October,263.76774193548385,309.78064516129035,101.62903225806451,64.73548387096774,146.65483870967742,26.670967741935485,5.040967741935484,45.89354838709678,83.06774193548387,10.83,16.212258064516128,4.924516129032258,260.5387096774194
Chennai,2022,11,November,282.63666666666666,317.8433333333333,96.70333333333333,84.11999999999999,131.03333333333333,19.59333333333333,5.451,48.32333333333334,99.31666666666666,8.555,13.549666666666667,4.7796666666666665,250.7866666666667
Chennai,2022,12,December,279.10967741935485,274.7903225806452,109.54838709677419,75.63225806451612,127.78064516129032,24.590322580645164,4.077419354838709,51.61612903225806,81.46774193548387,9.910645161290324,13.459032258064516,4.839032258064516,223.78387096774193
Chennai,2023,1,January,239.13225806451615,292.2645161290323,111.50967741935484,76.39032258064516,116.12258064516129,25.70967741935484,4.714838709677419,48.641935483870974,100.07741935483871,9.791935483870969,16.473548387096773,5.863225806451613,277.80645161290323
Chennai,2023,2,February,255.14642857142857,286.9892857142857,90.61071428571428,75.48571428571428,135.33928571428572,24.142857142857142,4.472857142857142,47.99285714285714,102.575,9.057142857142857,16.00357142857143,4.6274999999999995,303.99642857142857
Chennai,2023,3,March,225.3096774193548,275.5451612903226,96.26451612903226,86.70322580645161,122.40967741935484,27.44193548387097,4.710322580645162,42.72903225806452,112.43225806451613,10.99741935483871,11.569354838709677,5.1406451612903235,261.23870967741937
Chennai,2023,4,April,281.1,307.9266666666666,108.57333333333332,65.53333333333333,131.96666666666667,26.69,4.300333333333333,42.083333333333336,94.94,10.463666666666665,14.908999999999999,4.771333333333334,271.34333333333336
Chennai,2023,5,May,273.2548387096774,278.8258064516129,103.54516129032258,74.93225806451613,116.65483870967742,22.65806451612903,3.7800000000000002,53.24193548387097,84.4483870967742,11.528064516129032,14.758709677419354,4.771935483870968,209.2483870967742
Chennai,2023,6,June,255.77,303.3,112.06333333333333,73.34,118.08666666666666,25.803333333333335,5.292666666666666,48.233333333333334,89.95333333333333,12.121333333333332,14.754999999999999,5.492666666666667,194.13666666666668
Chennai,2023,7,July,270.4774193548387,276.09354838709675,95.63225806451612,71.25483870967743,139.70967741935485,23.583870967741937,5.740645161290323,52.061290322580646,91.02580645161291,7.975806451612903,17.59774193548387,4.946451612903226,265.20000000000005
Chennai,2023,8,August,262.71612903225804,234.78387096774193,97.04516129032258,81.30967741935484,126.55483870967741,27.07741935483871,4.484193548387096,43.78709677419355,80.68709677419355,9.551612903225807,11.546774193548387,4.79516129032258,289.54193548387093
Chennai,2023,9,September,270.2733333333333,319.3,109.75666666666666,86.61,118.82666666666667,28.583333333333332,4.793666666666667,54.943333333333335,94.99333333333334,10.985666666666667,15.651333333333334,4.570666666666667,222.87333333333333
Chennai,2023,10,October,311.5032258064516,345.4193548387097,104.19677419354838,68.04516129032258,147.59677419354838,21.612903225806452,5.030645161290322,44.08709677419355,92.88064516129033,9.83516129032258,12.307419354838709,5.298387096774194,241.28387096774193
Chennai,2023,11,November,209.28333333333333,225.96,84.11,77.88000000000001,133.48333333333332,26.173333333333336,5.0840000000000005,51.85666666666667,128.71,9.152333333333333,15.052666666666665,5.468999999999999,250.26333333333332
Chennai,2023,12,December,240.65483870967742,335.0483870967742,96.14193548387097,87.30645161290323,110.24193548387096,21.316129032258065,6.016451612903226,64.69677419354838,82.73548387096774,9.589677419354839,17.434193548387096,5.209032258064516,234.15806451612903
Chennai,2024,1,January,236.4741935483871,285.96451612903223,76.35806451612903,74.1741935483871,99.83870967741936,24.516129032258064,5.585483870967742,49.55483870967742,85.03548387096774,11.79258064516129,14.980967741935485,5.567741935483871,250.40322580645162
Chennai,2024,2,February,248.94137931034484,298.5103448275862,89.36206896551724,74.95862068965518,131.64137931034483,22.155172413793103,5.0503448275862075,54.4896551724138,111.43103448275862,10.80448275862069,16.16896551724138,6.2379310344827585,249.7448275862069
Chennai,2024,3,March,270.09032258064514,290.3709677419355,113.34193548387097,68.8741935483871,110.37741935483871,24.451612903225808,4.942258064516129,42.53225806451613,111.46129032258065,10.121612903225806,13.513548387096774,4.991612903225807,232.8709677419355
Chennai,2024,4,April,249.65666666666667,296.64000000000004,94.32333333333332,92.74333333333334,140.49333333333334,27.63,4.220666666666667,54.026666666666664,100.05666666666666,10.761666666666667,15.151666666666667,5.9350000000000005,271.97999999999996
Chennai,2024,5,May,250.80645161290323,296.7161290322581,117.30000000000001,61.622580645161285,123.86451612903227,25.799999999999997,5.316129032258065,45.22903225806452,103.85161290322581,10.143225806451612,15.569032258064516,5.065806451612903,258.34516129032255
Chennai,2024,6,June,262.57666666666665,322.6,109.96,79.89,112.92,26.153333333333332,5.134666666666666,54.126666666666665,99.91000000000001,10.358666666666666,17.514,5.137666666666666,225.2133333333333
Chennai,2024,7,July,271.2064516129032,264.8774193548387,100.80645161290323,73.85483870967742,124.49354838709678,21.94193548387097,4.982258064516128,42.81290322580645,95.30322580645162,8.873548387096774,11.324193548387097,5.564516129032258,278.0870967741936
Chennai,2024,8,August,251.76451612903224,278.1225806451613,106.84516129032258,68.73225806451613,137.60967741935482,25.703225806451613,4.819354838709677,47.041935483870965,97.86451612903227,10.423225806451613,15.13483870967742,5.194193548387097,269.34838709677416
Chennai,2024,9,September,255.65666666666667,300.65,97.80666666666666,62.333333333333336,130.15666666666667,26.56,4.711,51.95,106.43666666666667,11.001000000000001,14.263666666666667,4.636666666666667,255.79
Chennai,2024,10,October,251.21290322580646,286.5,96.85483870967742,96.74516129032257,135.30967741935484,24.04516129032258,4.813870967741935,47.26129032258064,95.49354838709678,10.845161290322581,13.861290322580645,4.833870967741936,217.88709677419354
Chennai,2024,11,November,219.36333333333332,330.4066666666667,97.97,64.89333333333333,122.17,21.386666666666667,4.867666666666667,59.836666666666666,87.12333333333332,9.491999999999999,13.397666666666668,4.943333333333333,272.81666666666666
Chennai,2024,12,December,195.03225806451613,314.7645161290323,102.7967741935484,86.80000000000001,115.40967741935484,24.46451612903226,5.866129032258065,47.751612903225805,109.73870967741935,12.291612903225808,15.880322580645162,5.171290322580645,305.63870967741934
Delhi,2015,1,January,247.41935483870967,341.72258064516126,124.30645161290323,81.16774193548386,117.09032258064515,25.770967741935483,4.256774193548387,53.70322580645161,93.5,9.475483870967743,15.77032258064516,5.940322580645161,265.2967741935484
Delhi,2015,2,February,223.21071428571426,319.8107142857143,105.39642857142857,73.47500000000001,123.70714285714287,27.939285714285713,3.830714285714286,45.324999999999996,92.04642857142858,10.059285714285716,16.776785714285715,5.215714285714285,261.025
Delhi,2015,3,March,279.64193548387095,328.9774193548387,88.85483870967742,97.37096774193549,124.37741935483871,26.474193548387095,4.889354838709677,59.5516129032258,100.45483870967742,10.059354838709679,16.446774193548386,4.956451612903226,231.26451612903224
Delhi,2015,4,April,280.0133333333333,320.42333333333335,83.44333333333334,67.07,138.10666666666665,24.976666666666667,5.613666666666666,50.9,85.07666666666667,9.182333333333334,14.896666666666667,5.3373333333333335,229.84333333333333
Delhi,2015,5,May,208.75483870967741,311.2451612903226,92.02903225806452,80.59677419354838,119.45161290322581,23.27741935483871,5.5606451612903225,33.39677419354839,111.7741935483871,10.467419354838709,14.453548387096774,4.323548387096774,260.6709677419355
Delhi,2015,6,June,248.93666666666667,253.8,103.74333333333334,79.75666666666666,128.43,27.05,5.373,38.60666666666667,105.90666666666667,8.508333333333333,13.934,6.202333333333333,238.63666666666668
Delhi,2015,7,July,278.85806451612905,240.7258064516129,101.3741935483871,70.95806451612903,124.1,28.01290322580645,4.787096774193548,55.75483870967742,106.94516129032259,10.946774193548388,16.440967741935484,5.676774193548387,235.27096774193546
Delhi,2015,8,August,259.5709677419355,288.7161290322581,93.00322580645161,77.29032258064517,101.86774193548388,33.11612903225806,4.645161290322581,48.093548387096774,84.8967741935484,8.604193548387098,16.573225806451614,4.940967741935484,234.67419354838708
